Codice;Ubicazione;Area di Competenza;DescrizioneVia;Civico;CodiceVia;posti_abitativi;posti_letto;MUNICIPIO;LONGIT;LATIT;Location
VA/2897;VIALE CONI ZUGNA N. 58 (z.d. 6);ATTIVITA RICETTIVE - Case vacanza;VIALE CONI ZUGNA;58;5110;1;4;6;9.17094217998;45.4559729564;45.4559729564, 9.17094217998
VA/1819;VICOLO LAVANDAI N. 2A (z.d. 6);ATTIVITA RICETTIVE - Case vacanza;VICOLO LAVANDAI;2A;5160;1;2;6;9.17496091919;45.4522994434;45.4522994434, 9.17496091919
VA/1832;VIA FUCINI RENATO N. 3 (z.d. 3);ATTIVITA RICETTIVE - Case vacanza;VIA FUCINI RENATO;3;2199;1;8;3;9.22234305992;45.4786429789;45.4786429789, 9.22234305992
VA/1854;CORSO COMO N. 6 (z.d. 9);ATTIVITA RICETTIVE - Case vacanza;CORSO COMO;6;1111;1;4;9;9.18734461471;45.4815798192;45.4815798192, 9.18734461471
VA/1862;VIA TADINO ALESSANDRO N. 47 (z.d. 3);ATTIVITA RICETTIVE - Case vacanza;VIA TADINO ALESSANDRO;47;2109;1;4;3;9.20985636082;45.4814803297;45.4814803297, 9.20985636082
VA/2140;VIA TRIVULZIO ANTONIO TOLOMEO N. 20 (z.d. 7);ATTIVITA RICETTIVE - Case vacanza;VIA TRIVULZIO ANTONIO TOLOMEO;20;6277;1;4;7;9.14431260327;45.4654803848;45.4654803848, 9.14431260327
VA/2141;VIA MARTINETTI PIERO N. 26 (z.d. 7);ATTIVITA RICETTIVE - Case vacanza;VIA MARTINETTI PIERO;26;6339;1;3;7;9.13146373441;45.4668149393;45.4668149393, 9.13146373441
VA/2142;PIAZZA CASTELLO N. 11 (z.d. 1);ATTIVITA RICETTIVE - Case vacanza;PIAZZA CASTELLO;11;704;1;4;1;9.17901537372;45.4684548807;45.4684548807, 9.17901537372
VA/2144;VIA MENABREA LUIGI FEDERICO N. 23 (z.d. 9);ATTIVITA RICETTIVE - Case vacanza;VIA MENABREA LUIGI FEDERICO;23;1322;1;7;9;9.18629707334;45.4956694327;45.4956694327, 9.18629707334
VA/2145;VIA SACCO LUIGI N. 5 (z.d. 5);ATTIVITA RICETTIVE - Case vacanza;VIA SACCO LUIGI;5;6275;1;6;7;9.15152452214;45.4658815496;45.4658815496, 9.15152452214
VA/2146;VIA MARCO AURELIO N. 45;ATTIVITA RICETTIVE - Case vacanza;VIA MARCO AURELIO;45;2298;1;2;2;9.22113731438;45.4934966355;45.4934966355, 9.22113731438
VA/2147;VIALE UMBRIA N. 9A (z.d. 4);ATTIVITA RICETTIVE - Case vacanza;VIALE UMBRIA;9A;3145;1;2;4;9.21053292191;45.448607498;45.448607498, 9.21053292191
VA/2148;VIA BATTAGLIA NATALE N. 2 (z.d. 2);ATTIVITA RICETTIVE - Case vacanza;VIA BATTAGLIA NATALE;2;2268;1;4;2;9.2164231589;45.4879486038;45.4879486038, 9.2164231589
VA/2363;VIA ENNIO N. 23 (z.d. 4);ATTIVITA RICETTIVE - Case vacanza;VIA ENNIO;23;4090;1;2;4;9.21832415215;45.4528239785;45.4528239785, 9.21832415215
VA/2364;VIA GREGORIO (SAN) N. 49 (z.d. 2);ATTIVITA RICETTIVE - Case vacanza;VIA GREGORIO (SAN);49;2123;1;4;2;9.20140668464;45.4809298488;45.4809298488, 9.20140668464
VA/2365;VIA GREGORIO (SAN) N. 49 (z.d. 2);ATTIVITA RICETTIVE - Case vacanza;VIA GREGORIO (SAN);49;2123;1;4;2;9.20140668464;45.4809298488;45.4809298488, 9.20140668464
VA/2366;VIA TRANSITI (DEI) N. 21 (z.d. 2);ATTIVITA RICETTIVE - Case vacanza;VIA TRANSITI (DEI);21;2284;1;2;2;9.21914415123;45.4908805582;45.4908805582, 9.21914415123
VA/2368;VIA DOGANA N. 3 (z.d. 1);ATTIVITA RICETTIVE - Case vacanza;VIA DOGANA;3;341;1;4;1;9.18880588327;45.4632275112;45.4632275112, 9.18880588327
VA/2370;VIA BELLANI ETTORE N. 2 (z.d. 9);ATTIVITA RICETTIVE - Case vacanza;VIA BELLANI ETTORE;2;1177;1;4;9;9.19488024191;45.486035032;45.486035032, 9.19488024191
VA/2929;VIA BRIOSCHI FRANCESCO N. 92 (z.d. 5);ATTIVITA RICETTIVE - Case vacanza;VIA BRIOSCHI FRANCESCO;92;5243;1;3;5;9.18176377868;45.4387637478;45.4387637478, 9.18176377868
VA/2930;VIALE MAJNO LUIGI N. 17A (z.d. 1);ATTIVITA RICETTIVE - Case vacanza;VIALE MAJNO LUIGI;17A;2178;1;4;1;9.20534271669449;45.4698692395655;45.4698692395655, 9.20534271669449
VA/2931;VIALE BLIGNY N. 64 (z.d. 5);ATTIVITA RICETTIVE - Case vacanza;VIALE BLIGNY;64;4045;1;2;5;9.1957516653;45.4508230871;45.4508230871, 9.1957516653
VA/2932;VIA BATTAGLIA NATALE N. 38 (z.d. 2);ATTIVITA RICETTIVE - Case vacanza;VIA BATTAGLIA NATALE;38;2268;1;2;2;9.21357757380233;45.4904619489039;45.4904619489039, 9.21357757380233
VA/2933;VIA SIDOLI GIUDITTA N. 23 (z.d. 3);ATTIVITA RICETTIVE - Case vacanza;VIA SIDOLI GIUDITTA;23;3107;1;4;3;9.22304285354;45.4694515444;45.4694515444, 9.22304285354
VA/2934;VIA SANZIO RAFFAELLO N. 10 (z.d. 7);ATTIVITA RICETTIVE - Case vacanza;VIA SANZIO RAFFAELLO;10;6283;1;4;7;9.1528678907;45.4689007644;45.4689007644, 9.1528678907
VA/2935;VIA VOGHERA N. 11A (z.d. 6);ATTIVITA RICETTIVE - Case vacanza;VIA VOGHERA;11A;5123;1;2;6;9.16689223023;45.4540157227;45.4540157227, 9.16689223023
VA/2936;VIA ALESSI GALEAZZO N. 13 (z.d. 1);ATTIVITA RICETTIVE - Case vacanza;VIA ALESSI GALEAZZO;13;5169;1;2;1;9.17544627234;45.4551387777;45.4551387777, 9.17544627234
VA/2937;VIALE GORIZIA N. 12 (z.d. 6);ATTIVITA RICETTIVE - Case vacanza;VIALE GORIZIA;12;5156;1;3;6;9.17392250276;45.4540252318;45.4540252318, 9.17392250276
VA/2938;VIA SASSETTI FILIPPO N. 8 (z.d. 9);ATTIVITA RICETTIVE - Case vacanza;VIA SASSETTI FILIPPO;8;1157;1;3;9;9.1945661769;45.4854619991;45.4854619991, 9.1945661769
VA/2939;VIA PROCACCINI GIULIO CESARE N. 54 (z.d. 8);ATTIVITA RICETTIVE - Case vacanza;VIA PROCACCINI GIULIO CESARE;54;7204;1;4;8;9.16763412266;45.4818653935;45.4818653935, 9.16763412266
VA/2940;VIALE MONTE NERO N. 28 (z.d. 4);ATTIVITA RICETTIVE - Case vacanza;VIALE MONTE NERO;28;3062;1;2;4;9.20469566735;45.4554618347;45.4554618347, 9.20469566735
VA/2941;VIA PIRANESI GIOVANNI BATTISTA N. 10 (z.d. 4);ATTIVITA RICETTIVE - Case vacanza;VIA PIRANESI GIOVANNI BATTISTA;10;3263;1;2;4;9.22573287921;45.4605496241;45.4605496241, 9.22573287921
VA/2942;VIA TORTONA N. 10 (z.d. 6);ATTIVITA RICETTIVE - Case vacanza;VIA TORTONA;10;5124;1;4;6;9.16930941166;45.4544183495;45.4544183495, 9.16930941166
VA/2942;VIA TORTONA N. 10 (z.d. 6);ATTIVITA RICETTIVE - Case vacanza;VIA TORTONA;10;5124;1;4;6;9.16930941166;45.4544183495;45.4544183495, 9.16930941166
VA/2944;VIA BERTINORO N. 9 (z.d. 8);ATTIVITA RICETTIVE - Case vacanza;VIA BERTINORO;9;6470;1;5;8;9.14224208631;45.4842314483;45.4842314483, 9.14224208631
VA/2945;VIA CARACCIOLO FRANCESCO N. 74 (z.d. 8);ATTIVITA RICETTIVE - Case vacanza;VIA CARACCIOLO FRANCESCO;74;7182;1;2;8;9.16326522301;45.4921863693;45.4921863693, 9.16326522301
VA/2947;VIA BARI N. 8 (z.d. 6);ATTIVITA RICETTIVE - Case vacanza;VIA BARI;8;5218;1;2;6;9.15024284823218;45.4392372024781;45.4392372024781, 9.15024284823218
VA/2948;VIA MOSCOVA (DELLA) N. 27 (z.d. 1);ATTIVITA RICETTIVE - Case vacanza;VIA MOSCOVA (DELLA);27;1016;2;6;1;9.18923407216;45.4767440498;45.4767440498, 9.18923407216
VA/2949;VIA CARCANO GIULIO N. 21 (z.d. 5);ATTIVITA RICETTIVE - Case vacanza;VIA CARCANO GIULIO;21;5248;1;4;5;9.18083370058;45.4394460214;45.4394460214, 9.18083370058
VA/2950;VIA NUMA POMPILIO N. 1 (z.d. 1);ATTIVITA RICETTIVE - Case vacanza;VIA NUMA POMPILIO;1;6230;1;2;1;9.16941605666847;45.4591178650173;45.4591178650173, 9.16941605666847
VA/2951;VIA MADONNINA N. 23 (z.d. 1);ATTIVITA RICETTIVE - Case vacanza;VIA MADONNINA;23;134;1;4;1;9.18524210429;45.4714904474;45.4714904474, 9.18524210429
VA/2952;VIA GOLA EMILIO N. 31 (z.d. 6);ATTIVITA RICETTIVE - Case vacanza;VIA GOLA EMILIO;31;5154;1;7;6;9.17334278465;45.4488022769;45.4488022769, 9.17334278465
VA/2954;VIA ANZANI FRANCESCO N. 3 (z.d. 4);ATTIVITA RICETTIVE - Case vacanza;VIA ANZANI FRANCESCO;3;3076;1;2;4;9.21354813888;45.4616740233;45.4616740233, 9.21354813888
VA/2955;PIAZZA INSUBRIA N. 6 (z.d. 4);ATTIVITA RICETTIVE - Case vacanza;PIAZZA INSUBRIA;6;3221;1;1;4;9.22047334539;45.4539059365;45.4539059365, 9.22047334539
VA/2956;VIA TORRICELLI EVANGELISTA N. 9 (z.d. 5);ATTIVITA RICETTIVE - Case vacanza;VIA TORRICELLI EVANGELISTA;9;5240;1;2;5;9.17805013993;45.4453949947;45.4453949947, 9.17805013993
VA/2957;VIA BORDIGHERA N. 20 (z.d. 5);ATTIVITA RICETTIVE - Case vacanza;VIA BORDIGHERA;20;5265;1;4;5;9.17362939249;45.4410500628;45.4410500628, 9.17362939249
VA/2958;VIA SPIGA (DELLA) N. 32 (z.d. 1);ATTIVITA RICETTIVE - Case vacanza;VIA SPIGA (DELLA);32;226;1;4;1;9.19623565422;45.4707294243;45.4707294243, 9.19623565422
VA/2959;VIA ISIMBARDI INNOCENZO N. 5 (z.d. 5);ATTIVITA RICETTIVE - Case vacanza;VIA ISIMBARDI INNOCENZO;5;5332;1;2;5;9.18092252043;45.4369476845;45.4369476845, 9.18092252043
VA/2960;PIAZZALE GORINI PAOLO N. 10 (z.d. 3);ATTIVITA RICETTIVE - Case vacanza;PIAZZALE GORINI PAOLO;10;3170;1;4;3;9.23058221322;45.4731963832;45.4731963832, 9.23058221322
VA/2962;VOLTA ALESSANDRO N. 12;ATTIVITA RICETTIVE - Case vacanza;VOLTA ALESSANDRO;12;1018;1;4;1;9.18357475643;45.479848675;45.479848675, 9.18357475643
VA/2963;VIA RESEGONE N. 3 (z.d. 9);ATTIVITA RICETTIVE - Case vacanza;VIA RESEGONE;3;1228;1;2;9;9.17724941453;45.4962109452;45.4962109452, 9.17724941453
VA/2964;VIA TRIVULZIO ANTONIO TOLOMEO N. 14 (z.d. 7);ATTIVITA RICETTIVE - Case vacanza;VIA TRIVULZIO ANTONIO TOLOMEO;14;6277;1;4;7;9.14528384901;45.4657636048;45.4657636048, 9.14528384901
VA/2965;VIA CASTALDI PANFILO N. 41;ATTIVITA RICETTIVE - Case vacanza;VIA CASTALDI PANFILO;41;2119;1;6;3;9.20560046958;45.4755986285;45.4755986285, 9.20560046958
VA/2966;VIA CREMA N. 12 (z.d. 5);ATTIVITA RICETTIVE - Case vacanza;VIA CREMA;12;4061;1;4;5;9.20243705179;45.4496977269;45.4496977269, 9.20243705179
VA/2967;VIA PALMIERI NICOLA N. 49 (z.d. 5);ATTIVITA RICETTIVE - Case vacanza;VIA PALMIERI NICOLA;49;5323;1;2;5;9.1825933536;45.4349700994;45.4349700994, 9.1825933536
VA/2968;VIA SEGANTINI GIOVANNI N. 73 (z.d. 6);ATTIVITA RICETTIVE - Case vacanza;VIA SEGANTINI GIOVANNI;73;5155;1;6;6;9.17292876165;45.4446422721;45.4446422721, 9.17292876165
VA/2969;VIALE CERTOSA N. 142;ATTIVITA RICETTIVE - Case vacanza;VIALE CERTOSA;142;7174;1;4;8;9.13813190138;45.4963771997;45.4963771997, 9.13813190138
VA/2758;VIA MARCELLO BENEDETTO N. 93 (z.d. 3);ATTIVITA RICETTIVE - Case vacanza;VIA MARCELLO BENEDETTO;93;2128;1;5;3;9.20993552205;45.4832578818;45.4832578818, 9.20993552205
VA/2759;VIA GOLFO DEGLI ARANCI N. 5 (z.d. 2);ATTIVITA RICETTIVE - Case vacanza;VIA GOLFO DEGLI ARANCI;5;2463;1;2;2;9.23543521557;45.504850998;45.504850998, 9.23543521557
VA/2760;VIA DEL MAINO LUCHINO N. 14 (z.d. 7);ATTIVITA RICETTIVE - Case vacanza;VIA DEL MAINO LUCHINO;14;6294;1;4;7;9.15062898327;45.4603272823;45.4603272823, 9.15062898327
VA/2761;VIA DE AMICIS EDMONDO N. 28;ATTIVITA RICETTIVE - Case vacanza;VIA DE AMICIS EDMONDO;28;574;1;2;1;9.17731185627;45.4592841856;45.4592841856, 9.17731185627
VA/2763;VIA PIRANESI GIOVANNI BATTISTA N. 2 (z.d. 4);ATTIVITA RICETTIVE - Case vacanza;VIA PIRANESI GIOVANNI BATTISTA;2;3263;1;2;4;9.22438852178;45.460533968;45.460533968, 9.22438852178
VA/2765;VIA BORSIERI PIETRO N. 27 (z.d. 9);ATTIVITA RICETTIVE - Case vacanza;VIA BORSIERI PIETRO;27;1128;1;2;9;9.18873591237993;45.488401149647;45.488401149647, 9.18873591237993
VA/2767;VIA ACCADEMIA N. 32 (z.d. 3);ATTIVITA RICETTIVE - Case vacanza;VIA ACCADEMIA;32;2429;1;2;3;9.22803130835;45.486844971;45.486844971, 9.22803130835
VA/2768;ALZAIA NAVIGLIO PAVESE N. 52 (z.d. 6);ATTIVITA RICETTIVE - Case vacanza;ALZAIA NAVIGLIO PAVESE;52;5161;1;3;6;9.17638870594;45.4459040964;45.4459040964, 9.17638870594
VA/2769;VIA CASTELFIDARDO N. 8 (z.d. 1);ATTIVITA RICETTIVE - Case vacanza;VIA CASTELFIDARDO;8;1043;1;4;1;9.18946008656;45.4785535461;45.4785535461, 9.18946008656
VA/2770;VIA PONTIDA N. 4 (z.d. 1);ATTIVITA RICETTIVE - Case vacanza;VIA PONTIDA;4;1032;1;4;1;9.18253350654;45.4798723308;45.4798723308, 9.18253350654
VA/2774;VIA CAPECELATRO ALFONSO N. 23 (z.d. 7);ATTIVITA RICETTIVE - Case vacanza;VIA CAPECELATRO ALFONSO;23;6575;1;2;7;9.13171709127;45.4695869472;45.4695869472, 9.13171709127
VA/2805;VIA MALAGA N. 4 (z.d. 6);ATTIVITA RICETTIVE - Case vacanza;VIA MALAGA;4;5295;1;2;6;9.15911057678;45.4443783619;45.4443783619, 9.15911057678
VA/2806;VIA GOLDONI CARLO N. 4 (z.d. 3);ATTIVITA RICETTIVE - Case vacanza;VIA GOLDONI CARLO;4;3183;1;2;3;9.20824354193;45.4691172439;45.4691172439, 9.20824354193
VA/2808;VIA NICCOLINI GIOVANNI BATTISTA N. 20 (z.d. 1);ATTIVITA RICETTIVE - Case vacanza;VIA NICCOLINI GIOVANNI BATTISTA;20;7129;1;2;1;9.1773564637;45.4812020565;45.4812020565, 9.1773564637
VA/2809;VIA ASIAGO N. 42 (z.d. 2);ATTIVITA RICETTIVE - Case vacanza;VIA ASIAGO;42;2459;1;2;2;9.2292839375;45.5057322085;45.5057322085, 9.2292839375
VA/2828;VIA SARPI FRA' PAOLO N. 3 (z.d. 1);ATTIVITA RICETTIVE - Case vacanza;VIA SARPI FRA' PAOLO;3;7210;1;2;1;9.18054504439;45.4817147309;45.4817147309, 9.18054504439
VA/2835;VIA BETTI UGO N. 12 (z.d. 8);ATTIVITA RICETTIVE - Case vacanza;VIA BETTI UGO;12;7517;1;6;8;9.11374969793;45.4930025895;45.4930025895, 9.11374969793
VA/2913;VIA NOE ENRICO N. 23 (z.d. 3);ATTIVITA RICETTIVE - Case vacanza;VIA NOE ENRICO;23;2211;1;4;3;9.21995989581;45.4783366762;45.4783366762, 9.21995989581
VA/2920;VIA CASTELVETRO LODOVICO N. 14 (z.d. 8);ATTIVITA RICETTIVE - Case vacanza;VIA CASTELVETRO LODOVICO;14;7195;1;4;8;9.16412695144705;45.4844727150687;45.4844727150687, 9.16412695144705
VA/2921;VIA PELITTI GIUSEPPE N. 7 (z.d. 2);ATTIVITA RICETTIVE - Case vacanza;VIA PELITTI GIUSEPPE;7;2412;1;2;2;9.22429670876;45.5133332546;45.5133332546, 9.22429670876
VA/2922;VIA SANZIO RAFFAELLO N. 36 (z.d. 7);ATTIVITA RICETTIVE - Case vacanza;VIA SANZIO RAFFAELLO;36;6283;1;5;7;9.15028902937;45.4672209232;45.4672209232, 9.15028902937
VA/2923;VIA COLA DI RIENZO N. 9 (z.d. 9);ATTIVITA RICETTIVE - Case vacanza;VIA COLA DI RIENZO;9;6094;1;5;6;9.16029723013;45.4560811131;45.4560811131, 9.16029723013
VA/3070;VIA PLINIO CAIO SECONDO N. 22 (z.d. 3);ATTIVITA RICETTIVE - Case vacanza;VIA PLINIO CAIO SECONDO;22;2144;1;6;3;9.21420804538;45.4781900642;45.4781900642, 9.21420804538
VA/3071;VIA BRAMANTE N. 35 (z.d. 8);ATTIVITA RICETTIVE - Case vacanza;VIA BRAMANTE;35;7123;1;4;8;9.17861780011;45.48230777;45.48230777, 9.17861780011
VA/3072;VIA MAC MAHON N. 24 (z.d. 8);ATTIVITA RICETTIVE - Case vacanza;VIA MAC MAHON;24;7221;1;4;8;9.16327371984;45.4900715153;45.4900715153, 9.16327371984
VA/3073;CORSO GARIBALDI GIUSEPPE N. 12 (z.d. 1);ATTIVITA RICETTIVE - Case vacanza;CORSO GARIBALDI GIUSEPPE;12;1010;1;4;1;9.18391344921;45.4727175389;45.4727175389, 9.18391344921
VA/3074;ALZAIA NAVIGLIO PAVESE N. 14 (z.d. 6);ATTIVITA RICETTIVE - Case vacanza;ALZAIA NAVIGLIO PAVESE;14;5161;1;6;6;9.17745527456;45.4503002759;45.4503002759, 9.17745527456
VA/3075;VIA UNIONE (DELL') N. 7 (z.d. 1);ATTIVITA RICETTIVE - Case vacanza;VIA UNIONE (DELL');7;521;1;4;1;9.18771366476;45.4616438731;45.4616438731, 9.18771366476
VA/3076;VIA POLIDORO DA CARAVAGGIO N. 32 (z.d. 8);ATTIVITA RICETTIVE - Case vacanza;VIA POLIDORO DA CARAVAGGIO;32;7409;1;4;8;9.13537130823;45.5007565061;45.5007565061, 9.13537130823
VA/3077;VIA ANZANI FRANCESCO N. 3 (z.d. 4);ATTIVITA RICETTIVE - Case vacanza;VIA ANZANI FRANCESCO;3;3076;1;5;4;9.21354813888;45.4616740233;45.4616740233, 9.21354813888
VA/2371;VALERY PAUL N. 3;ATTIVITA RICETTIVE - Case vacanza;VALERY PAUL;3;5409;1;3;6;9.16005542167;45.4399093815;45.4399093815, 9.16005542167
VA/2373;VIA FILZI FABIO N. 45 (z.d. 2);ATTIVITA RICETTIVE - Case vacanza;VIA FILZI FABIO;45;1190;1;2;2;9.20297753357;45.4879640861;45.4879640861, 9.20297753357
VA/2374;VIA VALPETROSA N. 10 (z.d. 1);ATTIVITA RICETTIVE - Case vacanza;VIA VALPETROSA;10;650;1;2;1;9.1853958135;45.4619162705;45.4619162705, 9.1853958135
VA/2375;VIA SPIGA (DELLA) N. 19 (z.d. 1);ATTIVITA RICETTIVE - Case vacanza;VIA SPIGA (DELLA);19;226;1;6;1;9.19694311618;45.4700600237;45.4700600237, 9.19694311618
VA/2389;VIA ABETONE N. 6 (z.d. 4);ATTIVITA RICETTIVE - Case vacanza;VIA ABETONE;6;3340;1;2;4;9.22502051656;45.4545547508;45.4545547508, 9.22502051656
VA/2392;CORSO PORTA TICINESE (DI) N. 77 (z.d. 1);ATTIVITA RICETTIVE - Case vacanza;CORSO PORTA TICINESE (DI);77;541;1;2;1;9.18084682142;45.4563588784;45.4563588784, 9.18084682142
VA/2395;VIA CORREGGIO N. 12 (z.d. 7);ATTIVITA RICETTIVE - Case vacanza;VIA CORREGGIO;12;6287;1;4;7;9.1513633638;45.4705288607;45.4705288607, 9.1513633638
VA/2961;VIA DE AMICIS EDMONDO N. 61 (z.d. 1);ATTIVITA RICETTIVE - Case vacanza;VIA DE AMICIS EDMONDO;61;574;1;6;1;9.17330351077;45.4614643492;45.4614643492, 9.17330351077
VA/3018;PIAZZALE CADORNA LUIGI N. 10 (z.d. 1);ATTIVITA RICETTIVE - Case vacanza;PIAZZALE CADORNA LUIGI;10;601;1;2;1;9.1762264676;45.4685852862;45.4685852862, 9.1762264676
VA/3019;VIA PAOLO (SAN) N. 13 (z.d. 1);ATTIVITA RICETTIVE - Case vacanza;VIA PAOLO (SAN);13;212;1;2;1;9.19307575375;45.4662469535;45.4662469535, 9.19307575375
VA/3020;VIA VOLTA ALESSANDRO N. 3 (z.d. 1);ATTIVITA RICETTIVE - Case vacanza;VIA VOLTA ALESSANDRO;3;1018;1;4;1;9.18420821048;45.4786439154;45.4786439154, 9.18420821048
VA/3022;VIA ARENA N. 35 (z.d. 1);ATTIVITA RICETTIVE - Case vacanza;VIA ARENA;35;5182;1;4;1;9.17699607854;45.4535614984;45.4535614984, 9.17699607854
VA/3023;VIA STADERA N. 4 (z.d. 5);ATTIVITA RICETTIVE - Case vacanza;VIA STADERA;4;5325;1;3;5;9.18104136045;45.4341869938;45.4341869938, 9.18104136045
VA/3024;VIA PAOLO (SAN) N. 13;ATTIVITA RICETTIVE - Case vacanza;VIA PAOLO (SAN);13;212;1;2;1;9.19307575375;45.4662469535;45.4662469535, 9.19307575375
VA/3025;VIA PAOLO (SAN) N. 15 (z.d. 1);ATTIVITA RICETTIVE - Case vacanza;VIA PAOLO (SAN);15;212;1;2;1;9.19297126512;45.4664432705;45.4664432705, 9.19297126512
VA/3026;VIA PAOLO (SAN) N. 13 (z.d. 1);ATTIVITA RICETTIVE - Case vacanza;VIA PAOLO (SAN);13;212;1;2;1;9.19307575375;45.4662469535;45.4662469535, 9.19307575375
VA/3028;VIA PAOLO (SAN) N. 15 (z.d. 1);ATTIVITA RICETTIVE - Case vacanza;VIA PAOLO (SAN);15;212;1;2;1;9.19297126512;45.4664432705;45.4664432705, 9.19297126512
VA/3029;VIA PAOLO (SAN) N. 15 (z.d. 1);ATTIVITA RICETTIVE - Case vacanza;VIA PAOLO (SAN);15;212;1;2;1;9.19297126512;45.4664432705;45.4664432705, 9.19297126512
VA/3030;VIA PAOLO (SAN) N. 15 (z.d. 1);ATTIVITA RICETTIVE - Case vacanza;VIA PAOLO (SAN);15;212;1;2;1;9.19297126512;45.4664432705;45.4664432705, 9.19297126512
VA/3031;VIA PAOLO (SAN) N. 15 (z.d. 1);ATTIVITA RICETTIVE - Case vacanza;VIA PAOLO (SAN);15;212;1;2;1;9.19297126512;45.4664432705;45.4664432705, 9.19297126512
VA/3032;CORSO SEMPIONE N. 33 (z.d. 8);ATTIVITA RICETTIVE - Case vacanza;CORSO SEMPIONE;33;7137;1;2;8;9.16593773644;45.4800034615;45.4800034615, 9.16593773644
VA/3033;VIA DERNA N. 19 (z.d. 2);ATTIVITA RICETTIVE - Case vacanza;VIA DERNA;19;2376;1;2;2;9.23677138428;45.4997485632;45.4997485632, 9.23677138428
VA/3034;VIALE PASUBIO N. 12 (z.d. 9);ATTIVITA RICETTIVE - Case vacanza;VIALE PASUBIO;12;1112;1;4;9;9.18356591118878;45.4818791737971;45.4818791737971, 9.18356591118878
VA/3039;VIALE GIOVANNI DA CERMENATE N. 45 (z.d. 5);ATTIVITA RICETTIVE - Case vacanza;VIALE GIOVANNI DA CERMENATE;45;5261;1;5;5;9.18158125747;45.4379950032;45.4379950032, 9.18158125747
VA/3040;VIA BOSCO DON GIOVANNI N. 21 (z.d. 4);ATTIVITA RICETTIVE - Case vacanza;VIA BOSCO DON GIOVANNI;21;4144;1;2;4;9.21470996457;45.4431697508;45.4431697508, 9.21470996457
VA/3042;VIALE MONZA N. 6 (z.d. 2);ATTIVITA RICETTIVE - Case vacanza;VIALE MONZA;6;2274;1;6;2;9.21739459808956;45.4877051184514;45.4877051184514, 9.21739459808956
VA/3043;VIA VETTABBIA N. 2 (z.d. 1);ATTIVITA RICETTIVE - Case vacanza;VIA VETTABBIA;2;5187;1;6;1;9.1843415655;45.4561308191;45.4561308191, 9.1843415655
VA/3045;PIAZZALE CADORNA LUIGI N. 10 (z.d. 1);ATTIVITA RICETTIVE - Case vacanza;PIAZZALE CADORNA LUIGI;10;601;1;4;1;9.1762264676;45.4685852862;45.4685852862, 9.1762264676
VA/3047;PIAZZA GHIRLANDAIO DOMENICO N. 7 (z.d. 7);ATTIVITA RICETTIVE - Case vacanza;PIAZZA GHIRLANDAIO DOMENICO;7;6598;1;4;7;9.14575950546;45.46686765;45.46686765, 9.14575950546
VA/3048;VIA POGGI FELICE N. 13 (z.d. 3);ATTIVITA RICETTIVE - Case vacanza;VIA POGGI FELICE;13;2430;1;2;3;9.22786833076;45.4830448181;45.4830448181, 9.22786833076
VA/3049;VIA VINCENZO (SAN) N. 14 (z.d. 1);ATTIVITA RICETTIVE - Case vacanza;VIA VINCENZO (SAN);14;5098;1;5;1;9.17592405188;45.4588151834;45.4588151834, 9.17592405188
VA/3050;VIA PILO ROSOLINO N. 20 (z.d. 3);ATTIVITA RICETTIVE - Case vacanza;VIA PILO ROSOLINO;20;2189;1;4;3;9.21285336404;45.472951845;45.472951845, 9.21285336404
VA/3051;VIA IMBONATI CARLO N. 74 (z.d. 9);ATTIVITA RICETTIVE - Case vacanza;VIA IMBONATI CARLO;74;1311;1;4;9;9.18033692637;45.5047735195;45.5047735195, 9.18033692637
VA/3052;CORSO GARIBALDI GIUSEPPE N. 12 (z.d. 1);ATTIVITA RICETTIVE - Case vacanza;CORSO GARIBALDI GIUSEPPE;12;1010;1;10;1;9.18391344921;45.4727175389;45.4727175389, 9.18391344921
VA/3055;VIA ASELLI GASPARE N. 11 (z.d. 3);ATTIVITA RICETTIVE - Case vacanza;VIA ASELLI GASPARE;11;3167;1;2;3;9.22988836849;45.4700584468;45.4700584468, 9.22988836849
VA/3056;VIA CURIO DENTATO N. 3 (z.d. 6);ATTIVITA RICETTIVE - Case vacanza;VIA CURIO DENTATO;3;5386;1;2;6;9.14188293569;45.4489140702;45.4489140702, 9.14188293569
VA/3060;VIA TARAMELLI TORQUATO N. 66 (z.d. 2);ATTIVITA RICETTIVE - Case vacanza;VIA TARAMELLI TORQUATO;66;1164;1;2;2;9.19571541023;45.4940240269;45.4940240269, 9.19571541023
VA/3062;VIA TECLA (SANTA) N. 5 (z.d. 1);ATTIVITA RICETTIVE - Case vacanza;VIA TECLA (SANTA);5;321;1;3;1;9.19341956475;45.4627584404;45.4627584404, 9.19341956475
VA/3063;VIA COPERNICO NICCOLO' N. 8 (z.d. 2);ATTIVITA RICETTIVE - Case vacanza;VIA COPERNICO NICCOLO';8;1204;1;4;2;9.2009303339;45.4876537577;45.4876537577, 9.2009303339
VA/3064;VIA BIANCOSPINI (DEI) N. 18 (z.d. 6);ATTIVITA RICETTIVE - Case vacanza;VIA BIANCOSPINI (DEI);18;6711;1;2;6;9.14068073295;45.4494596213;45.4494596213, 9.14068073295
VA/3065;VIA LOMAZZO PAOLO N. 33 (z.d. 8);ATTIVITA RICETTIVE - Case vacanza;VIA LOMAZZO PAOLO;33;7079;1;4;8;9.17097204289;45.4831646087;45.4831646087, 9.17097204289
